Date, MaxTemperature, MaxTemperatureNormal, MaxTemperatureDeparture, MinTemperature, MinTemperatureNormal, MinTemperatureDeparture, AvgTemperature, AvgTemperatureNormal, AvgTemperatureDeparture, AtObsTemperature, Precipitation, PrecipitationNormal, PrecipitationDeparture, Snowfall, SnowfallNormal, SnowfallDeparture, SnowDepth, HDD, HDDNormal, HDDDeparture, CDD, CDDNormal, CDDDeparture, GDD
3/24/1986,47,50.7,-3.7,24,30.3,-6.3,35.5,40.5,-5, M, 0.00, 0.13, -0.13, 0.0, 0.2, -0.2, 0,29,25,4,0,0,0,0
3/25/1986,59,51.1,7.9,24,30.7,-6.7,41.5,40.9,0.6, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0,23,24,-1,0,0,0,0
3/26/1986,72,51.5,20.5,40,31,9,56,41.3,14.7, M, 0.00, 0.12, -0.12, 0.0, 0.2, -0.2, 0,9,24,-15,0,0,0,6
3/27/1986,60,52,8,40,31.4,8.6,50,41.7,8.3, M, 0.22, 0.13, 0.09, 0.0, 0.1, -0.1, 0,15,23,-8,0,0,0,0
3/28/1986,61,52.4,8.6,39,31.7,7.3,50,42.1,7.9, M, 0.07, 0.12, -0.05, 0.0, 0.2, -0.2, 0,15,23,-8,0,0,0,0
3/29/1986,76,52.8,23.2,41,32.1,8.9,58.5,42.5,16, M, 0.00, 0.11, -0.11, 0.0, 0.1, -0.1, 0,6,23,-17,0,0,0,9
3/30/1986,78,53.3,24.7,44,32.5,11.5,61,42.9,18.1, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,4,22,-18,0,0,0,11
3/31/1986,71,53.7,17.3,42,32.8,9.2,56.5,43.3,13.2, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0,8,22,-14,0,0,0,7
4/1/1986,72,54.2,17.8,34,33.2,0.8,53,43.7,9.3, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0,12,21,-9,0,0,0,3
4/2/1986,67,54.6,12.4,44,33.6,10.4,55.5,44.1,11.4, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,9,21,-12,0,0,0,6
4/3/1986,63,55.1,7.9,38,34,4,50.5,44.5,6, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,14,21,-7,0,0,0,1
4/4/1986,55,55.5,-0.5,38,34.3,3.7,46.5,44.9,1.6, M, 0.03, 0.12, -0.09, 0.0, 0.0, 0.0, 0,18,20,-2,0,0,0,0
4/5/1986,57,56,1,36,34.7,1.3,46.5,45.3,1.2, M, T, 0.13, -0.13, 0.0, 0.1, -0.1, 0,18,20,-2,0,0,0,0
4/6/1986,39,56.4,-17.4,31,35.1,-4.1,35,45.7,-10.7, M, 0.26, 0.12, 0.14, 0.8, 0.1, 0.7, 1,30,19,11,0,0,0,0
4/7/1986,60,56.9,3.1,37,35.5,1.5,48.5,46.2,2.3, M, 0.15, 0.12, 0.03, 0.0, 0.1, -0.1, 0,16,19,-3,0,0,0,0
4/8/1986,61,57.3,3.7,43,35.8,7.2,52,46.6,5.4, M, 0.09, 0.13, -0.04, 0.0, 0.0, 0.0, 0,13,19,-6,0,0,0,2
4/9/1986,53,57.8,-4.8,31,36.2,-5.2,42,47,-5, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,23,18,5,0,0,0,0
4/10/1986,48,58.2,-10.2,35,36.6,-1.6,41.5,47.4,-5.9, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,23,18,5,0,0,0,0
4/11/1986,46,58.7,-12.7,29,36.9,-7.9,37.5,47.8,-10.3, M, T, 0.13, -0.13, T, 0.0, 0.0, 0,27,17,10,0,0,0,0
4/12/1986,52,59.1,-7.1,29,37.3,-8.3,40.5,48.2,-7.7, M, T, 0.13, -0.13, T, 0.1, -0.1, 0,24,17,7,0,0,0,0
4/13/1986,60,59.5,0.5,28,37.7,-9.7,44,48.6,-4.6, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,21,17,4,0,0,0,0
4/14/1986,67,60,7,30,38,-8,48.5,49,-0.5, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,16,16,0,0,0,0,0
4/15/1986,69,60.4,8.6,32,38.4,-6.4,50.5,49.4,1.1, M, T, 0.12, -0.12, 0.0, 0.1, -0.1, 0,14,16,-2,0,0,0,1
4/16/1986,56,60.9,-4.9,44,38.7,5.3,50,49.8,0.2, M, 0.14, 0.12, 0.02, 0.0, 0.0, 0.0, 0,15,15,0,0,0,0,0
4/17/1986,63,61.3,1.7,44,39.1,4.9,53.5,50.2,3.3, M, 0.01, 0.12, -0.11, 0.0, 0.1, -0.1, 0,11,15,-4,0,0,0,4
4/18/1986,64,61.7,2.3,42,39.4,2.6,53,50.6,2.4, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0,12,15,-3,0,0,0,3
4/19/1986,68,62.1,5.9,39,39.7,-0.7,53.5,50.9,2.6, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0,11,14,-3,0,0,0,4
4/20/1986,70,62.5,7.5,30,40.1,-10.1,50,51.3,-1.3, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0,15,14,1,0,0,0,0
4/21/1986,60,63,-3,49,40.4,8.6,54.5,51.7,2.8, M, 0.29, 0.12, 0.17, 0.0, 0.0, 0.0, 0,10,14,-4,0,0,0,5
4/22/1986,66,63.4,2.6,41,40.7,0.3,53.5,52,1.5, M, 0.05, 0.12, -0.07, 0.0, 0.0, 0.0, 0,11,13,-2,0,0,0,4
4/23/1986,47,63.8,-16.8,35,41,-6,41,52.4,-11.4, M, 0.23, 0.12, 0.11, T, 0.0, 0.0, 0,24,13,11,0,0,0,0
4/24/1986,70,64.2,5.8,42,41.3,0.7,56,52.7,3.3, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0,9,13,-4,0,0,0,6
4/25/1986,71,64.5,6.5,48,41.6,6.4,59.5,53.1,6.4, M, 0.22, 0.12, 0.10, 0.0, 0.0, 0.0, 0,5,12,-7,0,0,0,10
4/26/1986,66,64.9,1.1,47,41.9,5.1,56.5,53.4,3.1, M, 0.05, 0.12, -0.07, 0.0, 0.0, 0.0, 0,8,12,-4,0,0,0,7
4/27/1986,73,65.3,7.7,52,42.2,9.8,62.5,53.8,8.7, M, 0.03, 0.13, -0.10, 0.0, 0.0, 0.0, 0,2,12,-10,0,0,0,13
4/28/1986,79,65.7,13.3,48,42.5,5.5,63.5,54.1,9.4, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,1,11,-10,0,0,0,14
4/29/1986,80,66,14,50,42.8,7.2,65,54.4,10.6, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,11,-11,0,0,0,15
4/30/1986,78,66.4,11.6,49,43.1,5.9,63.5,54.7,8.8, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,1,11,-10,0,0,0,14
5/1/1986,68,66.7,1.3,47,43.4,3.6,57.5,55.1,2.4, M, 0.02, 0.12, -0.10, 0.0, 0.0, 0.0, 0,7,10,-3,0,0,0,8
5/2/1986,53,67.1,-14.1,39,43.7,-4.7,46,55.4,-9.4, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,19,10,9,0,0,0,0
5/3/1986,50,67.4,-17.4,34,44,-10,42,55.7,-13.7, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,23,10,13,0,0,0,0
5/4/1986,57,67.7,-10.7,32,44.3,-12.3,44.5,56,-11.5, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0,20,9,11,0,0,0,0
5/5/1986,83,68,15,47,44.5,2.5,65,56.3,8.7, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,9,-9,0,0,0,15
5/6/1986,79,68.4,10.6,53,44.8,8.2,66,56.6,9.4, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,9,-9,1,0,1,16
5/7/1986,63,68.7,-5.7,48,45.1,2.9,55.5,56.9,-1.4, M, 0.27, 0.12, 0.15, 0.0, 0.0, 0.0, 0,9,9,0,0,0,0,6
5/8/1986,55,69,-14,41,45.4,-4.4,48,57.2,-9.2, M, 0.01, 0.12, -0.11, 0.0, 0.0, 0.0, 0,17,8,9,0,1,-1,0
5/9/1986,63,69.3,-6.3,37,45.6,-8.6,50,57.5,-7.5, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,15,8,7,0,1,-1,0
5/10/1986,75,69.6,5.4,33,45.9,-12.9,54,57.7,-3.7, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,11,8,3,0,1,-1,4
5/11/1986,69,69.9,-0.9,36,46.2,-10.2,52.5,58,-5.5, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0,12,8,4,0,1,-1,3
5/12/1986,65,70.2,-5.2,39,46.5,-7.5,52,58.3,-6.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,13,7,6,0,1,-1,2
5/13/1986,75,70.4,4.6,48,46.8,1.2,61.5,58.6,2.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,3,7,-4,0,1,-1,12
5/14/1986,75,70.7,4.3,35,47,-12,55,58.9,-3.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,10,7,3,0,1,-1,5
5/15/1986,68,71,-3,39,47.3,-8.3,53.5,59.2,-5.7, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,11,7,4,0,1,-1,4
5/16/1986,74,71.3,2.7,55,47.6,7.4,64.5,59.4,5.1, M, 0.01, 0.14, -0.13, 0.0, 0.0, 0.0, 0,0,6,-6,0,1,-1,15
5/17/1986,78,71.6,6.4,59,47.9,11.1,68.5,59.7,8.8, M, 0.33, 0.14, 0.19, 0.0, 0.0, 0.0, 0,0,6,-6,4,1,3,19
5/18/1986,87,71.8,15.2,52,48.2,3.8,69.5,60,9.5, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,6,-6,5,1,4,20
5/19/1986,90,72.1,17.9,61,48.5,12.5,75.5,60.3,15.2, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,6,-6,11,1,10,26
5/20/1986,78,72.4,5.6,61,48.8,12.2,69.5,60.6,8.9, M, 0.20, 0.14, 0.06, 0.0, 0.0, 0.0, 0,0,6,-6,5,1,4,20
5/21/1986,73,72.6,0.4,63,49.1,13.9,68,60.9,7.1, M, 0.37, 0.15, 0.22, 0.0, 0.0, 0.0, 0,0,5,-5,3,1,2,18
5/22/1986,75,72.9,2.1,61,49.4,11.6,68,61.2,6.8, M, 0.13, 0.16, -0.03, 0.0, 0.0, 0.0, 0,0,5,-5,3,1,2,18
5/23/1986,78,73.2,4.8,55,49.7,5.3,66.5,61.4,5.1, M, 0.70, 0.16, 0.54, 0.0, 0.0, 0.0, 0,0,5,-5,2,1,1,17
5/24/1986,69,73.5,-4.5,53,50,3,61,61.7,-0.7, M, 0.17, 0.17, 0.00, 0.0, 0.0, 0.0, 0,4,5,-1,0,2,-2,11
5/25/1986,80,73.7,6.3,58,50.3,7.7,69,62,7, M, 0.02, 0.16, -0.14, 0.0, 0.0, 0.0, 0,0,5,-5,4,2,2,19
5/26/1986,78,74,4,54,50.6,3.4,66,62.3,3.7, M, 0.00, 0.16, -0.16, 0.0, 0.0, 0.0, 0,0,4,-4,1,2,-1,16
5/27/1986,85,74.3,10.7,52,51,1,68.5,62.6,5.9, M, 0.00, 0.16, -0.16, 0.0, 0.0, 0.0, 0,0,4,-4,4,2,2,19
5/28/1986,85,74.5,10.5,58,51.3,6.7,71.5,62.9,8.6, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,4,-4,7,2,5,22
5/29/1986,88,74.8,13.2,51,51.6,-0.6,69.5,63.2,6.3, M, 0.00, 0.16, -0.16, 0.0, 0.0, 0.0, 0,0,4,-4,5,2,3,20
5/30/1986,91,75.1,15.9,65,52,13,78,63.5,14.5, M, 0.00, 0.17, -0.17, 0.0, 0.0, 0.0, 0,0,4,-4,13,2,11,28
5/31/1986,87,75.4,11.6,64,52.3,11.7,75.5,63.8,11.7, M, 0.05, 0.16, -0.11, 0.0, 0.0, 0.0, 0,0,3,-3,11,2,9,26
6/1/1986,91,75.6,15.4,65,52.6,12.4,78,64.1,13.9, M, 0.19, 0.17, 0.02, 0.0, 0.0, 0.0, 0,0,3,-3,13,2,11,28
6/2/1986,69,75.9,-6.9,43,53,-10,56,64.4,-8.4, M, 0.06, 0.18, -0.12, 0.0, 0.0, 0.0, 0,9,3,6,0,3,-3,6
6/3/1986,69,76.2,-7.2,37,53.3,-16.3,53,64.8,-11.8, M, 0.00, 0.17, -0.17, 0.0, 0.0, 0.0, 0,12,3,9,0,3,-3,3
6/4/1986,78,76.5,1.5,49,53.7,-4.7,63.5,65.1,-1.6, M, 0.00, 0.18, -0.18, 0.0, 0.0, 0.0, 0,1,3,-2,0,3,-3,14
6/5/1986,78,76.8,1.2,59,54,5,68.5,65.4,3.1, M, 1.25, 0.17, 1.08, 0.0, 0.0, 0.0, 0,0,3,-3,4,3,1,19
6/6/1986,65,77.1,-12.1,56,54.3,1.7,60.5,65.7,-5.2, M, 3.31, 0.17, 3.14, 0.0, 0.0, 0.0, 0,4,2,2,0,3,-3,11
6/7/1986,63,77.3,-14.3,56,54.7,1.3,59.5,66,-6.5, M, 0.44, 0.17, 0.27, 0.0, 0.0, 0.0, 0,5,2,3,0,3,-3,10
6/8/1986,87,77.6,9.4,60,55,5,73.5,66.3,7.2, M, T, 0.17, -0.17, 0.0, 0.0, 0.0, 0,0,2,-2,9,3,6,24
6/9/1986,76,77.9,-1.9,56,55.4,0.6,66,66.6,-0.6, M, 0.00, 0.16, -0.16, 0.0, 0.0, 0.0, 0,0,2,-2,1,4,-3,16
6/10/1986,81,78.2,2.8,47,55.7,-8.7,64,66.9,-2.9, M, 0.00, 0.16, -0.16, 0.0, 0.0, 0.0, 0,1,2,-1,0,4,-4,14
6/11/1986,79,78.5,0.5,60,56,4,69.5,67.3,2.2, M, 0.06, 0.16, -0.10, 0.0, 0.0, 0.0, 0,0,2,-2,5,4,1,20
6/12/1986,61,78.7,-17.7,48,56.4,-8.4,54.5,67.6,-13.1, M, 0.91, 0.16, 0.75, 0.0, 0.0, 0.0, 0,10,2,8,0,4,-4,5
6/13/1986,72,79,-7,48,56.7,-8.7,60,67.9,-7.9, M, 0.07, 0.15, -0.08, 0.0, 0.0, 0.0, 0,5,1,4,0,4,-4,10
6/14/1986,81,79.3,1.7,54,57,-3,67.5,68.2,-0.7, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,1,-1,3,4,-1,18
6/15/1986,88,79.6,8.4,53,57.3,-4.3,70.5,68.5,2, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,1,-1,6,5,1,21
6/16/1986,84,79.9,4.1,69,57.7,11.3,76.5,68.8,7.7, M, 0.06, 0.15, -0.09, 0.0, 0.0, 0.0, 0,0,1,-1,12,5,7,27
6/17/1986,73,80.1,-7.1,53,58,-5,63,69,-6, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0,2,1,1,0,5,-5,13
6/18/1986,73,80.4,-7.4,49,58.3,-9.3,61,69.3,-8.3, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,4,1,3,0,5,-5,11
6/19/1986,80,80.7,-0.7,47,58.6,-11.6,63.5,69.6,-6.1, M, 0.05, 0.14, -0.09, 0.0, 0.0, 0.0, 0,1,1,0,0,5,-5,14
6/20/1986,71,80.9,-9.9,56,58.9,-2.9,63.5,69.9,-6.4, M, 0.14, 0.13, 0.01, 0.0, 0.0, 0.0, 0,1,1,0,0,6,-6,14
6/21/1986,78,81.2,-3.2,48,59.1,-11.1,63,70.1,-7.1, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,2,1,1,0,6,-6,13
6/22/1986,83,81.4,1.6,46,59.4,-13.4,64.5,70.4,-5.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,1,-1,0,6,-6,15
6/23/1986,87,81.6,5.4,64,59.7,4.3,75.5,70.7,4.8, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,11,6,5,26
6/24/1986,80,81.9,-1.9,59,59.9,-0.9,69.5,70.9,-1.4, M, 0.06, 0.12, -0.06, 0.0, 0.0, 0.0, 0,0,0,0,5,6,-1,20
6/25/1986,71,82.1,-11.1,50,60.2,-10.2,60.5,71.1,-10.6, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,4,0,4,0,6,-6,11
6/26/1986,78,82.3,-4.3,47,60.4,-13.4,62.5,71.4,-8.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,2,0,2,0,7,-7,13
6/27/1986,85,82.5,2.5,58,60.6,-2.6,71.5,71.6,-0.1, M, 0.07, 0.12, -0.05, 0.0, 0.0, 0.0, 0,0,0,0,7,7,0,22
6/28/1986,88,82.7,5.3,68,60.9,7.1,78,71.8,6.2, M, 0.12, 0.12, 0.00, 0.0, 0.0, 0.0, 0,0,0,0,13,7,6,28
6/29/1986,86,82.9,3.1,63,61.1,1.9,74.5,72,2.5, M, T, 0.11, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,10,7,3,25
6/30/1986,78,83.1,-5.1,59,61.3,-2.3,68.5,72.2,-3.7, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,4,7,-3,19
7/1/1986,82,83.3,-1.3,49,61.4,-12.4,65.5,72.4,-6.9, M, T, 0.11, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,1,8,-7,16
7/2/1986,65,83.5,-18.5,57,61.6,-4.6,61,72.5,-11.5, M, 1.63, 0.12, 1.51, 0.0, 0.0, 0.0, 0,4,0,4,0,8,-8,11
7/3/1986,76,83.6,-7.6,53,61.8,-8.8,64.5,72.7,-8.2, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,0,8,-8,15
7/4/1986,77,83.8,-6.8,49,61.9,-12.9,63,72.9,-9.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,2,0,2,0,8,-8,13
7/5/1986,88,83.9,4.1,65,62.1,2.9,76.5,73,3.5, M, 0.13, 0.12, 0.01, 0.0, 0.0, 0.0, 0,0,0,0,12,8,4,27
7/6/1986,93,84,9,69,62.2,6.8,81,73.1,7.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,16,8,8,31
7/7/1986,95,84.2,10.8,68,62.3,5.7,81.5,73.2,8.3, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,17,8,9,32
7/8/1986,89,84.3,4.7,70,62.4,7.6,79.5,73.4,6.1, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,15,8,7,30
7/9/1986,86,84.4,1.6,68,62.5,5.5,77,73.5,3.5, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,12,9,3,27
7/10/1986,79,84.5,-5.5,59,62.6,-3.6,69,73.6,-4.6, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,4,9,-5,19
7/11/1986,80,84.6,-4.6,52,62.7,-10.7,66,73.6,-7.6, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,1,9,-8,16
7/12/1986,63,84.6,-21.6,58,62.8,-4.8,60.5,73.7,-13.2, M, 0.70, 0.14, 0.56, 0.0, 0.0, 0.0, 0,4,0,4,0,9,-9,11
7/13/1986,62,84.7,-22.7,59,62.9,-3.9,60.5,73.8,-13.3, M, 0.41, 0.14, 0.27, 0.0, 0.0, 0.0, 0,4,0,4,0,9,-9,11
7/14/1986,82,84.7,-2.7,61,62.9,-1.9,71.5,73.8,-2.3, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,7,9,-2,22
7/15/1986,84,84.8,-0.8,60,63,-3,72,73.9,-1.9, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,7,9,-2,22
7/16/1986,85,84.8,0.2,55,63,-8,70,73.9,-3.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,5,9,-4,20
7/17/1986,82,84.9,-2.9,59,63,-4,70.5,73.9,-3.4, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,6,9,-3,21
7/18/1986,89,84.9,4.1,66,63.1,2.9,77.5,74,3.5, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,13,9,4,28
7/19/1986,84,84.9,-0.9,67,63.1,3.9,75.5,74,1.5, M, 0.03, 0.14, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,11,9,2,26
7/20/1986,78,84.9,-6.9,66,63.1,2.9,72,74,-2, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,7,9,-2,22
7/21/1986,87,84.9,2.1,65,63.1,1.9,76,74,2, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,11,9,2,26
7/22/1986,85,84.9,0.1,60,63.1,-3.1,72.5,74,-1.5, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,8,9,-1,23
7/23/1986,89,84.9,4.1,63,63.1,-0.1,76,74,2, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,11,9,2,26
7/24/1986,91,84.8,6.2,62,63.1,-1.1,76.5,74,2.5, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,12,9,3,27
7/25/1986,88,84.8,3.2,70,63.1,6.9,79,73.9,5.1, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,14,9,5,29
7/26/1986,87,84.8,2.2,71,63,8,79,73.9,5.1, M, 0.98, 0.15, 0.83, 0.0, 0.0, 0.0, 0,0,0,0,14,9,5,29
7/27/1986,84,84.7,-0.7,71,63,8,77.5,73.9,3.6, M, 0.37, 0.14, 0.23, 0.0, 0.0, 0.0, 0,0,0,0,13,9,4,28
7/28/1986,85,84.7,0.3,72,63,9,78.5,73.8,4.7, M, 0.03, 0.16, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,14,9,5,29
7/29/1986,88,84.7,3.3,70,62.9,7.1,79,73.8,5.2, M, 0.04, 0.15, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,14,9,5,29
7/30/1986,73,84.6,-11.6,63,62.9,0.1,68,73.7,-5.7, M, 0.12, 0.16, -0.04, 0.0, 0.0, 0.0, 0,0,0,0,3,9,-6,18
7/31/1986,69,84.5,-15.5,62,62.8,-0.8,65.5,73.7,-8.2, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,0,0,1,9,-8,16
8/1/1986,82,84.5,-2.5,65,62.8,2.2,73.5,73.6,-0.1, M, T, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,0,0,9,9,0,24
8/2/1986,86,84.4,1.6,65,62.7,2.3,75.5,73.6,1.9, M, 0.52, 0.15, 0.37, 0.0, 0.0, 0.0, 0,0,0,0,11,9,2,26
8/3/1986,84,84.3,-0.3,66,62.7,3.3,75,73.5,1.5, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,0,0,10,9,1,25
8/4/1986,83,84.2,-1.2,60,62.6,-2.6,71.5,73.4,-1.9, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,0,0,7,8,-1,22
8/5/1986,85,84.2,0.8,57,62.5,-5.5,71,73.3,-2.3, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,6,8,-2,21
8/6/1986,84,84.1,-0.1,64,62.5,1.5,74,73.3,0.7, M, T, 0.15, -0.15, 0.0, 0.0, 0.0, 0,0,0,0,9,8,1,24
8/7/1986,82,84,-2,68,62.4,5.6,75,73.2,1.8, M, 0.17, 0.15, 0.02, 0.0, 0.0, 0.0, 0,0,0,0,10,8,2,25
8/8/1986,86,83.9,2.1,69,62.3,6.7,77.5,73.1,4.4, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,13,8,5,28
8/9/1986,88,83.8,4.2,67,62.2,4.8,77.5,73,4.5, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,13,8,5,28
8/10/1986,84,83.7,0.3,61,62.1,-1.1,72.5,72.9,-0.4, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,8,8,0,23
8/11/1986,83,83.6,-0.6,66,62,4,74.5,72.8,1.7, M, 0.02, 0.14, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,10,8,2,25
8/12/1986,76,83.5,-7.5,58,61.9,-3.9,67,72.7,-5.7, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,2,8,-6,17
8/13/1986,81,83.3,-2.3,52,61.8,-9.8,66.5,72.6,-6.1, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,2,8,-6,17
8/14/1986,82,83.2,-1.2,53,61.7,-8.7,67.5,72.4,-4.9, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0,0,0,0,3,8,-5,18
8/15/1986,82,83.1,-1.1,55,61.5,-6.5,68.5,72.3,-3.8, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,4,8,-4,19
8/16/1986,82,82.9,-0.9,68,61.4,6.6,75,72.2,2.8, M, 0.04, 0.12, -0.08, 0.0, 0.0, 0.0, 0,0,0,0,10,7,3,25
8/17/1986,81,82.8,-1.8,69,61.3,7.7,75,72,3, M, 1.23, 0.13, 1.10, 0.0, 0.0, 0.0, 0,0,0,0,10,7,3,25
8/18/1986,79,82.6,-3.6,68,61.1,6.9,73.5,71.9,1.6, M, 0.66, 0.12, 0.54, 0.0, 0.0, 0.0, 0,0,0,0,9,7,2,24
8/19/1986,80,82.5,-2.5,68,60.9,7.1,74,71.7,2.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0,0,0,0,9,7,2,24
8/20/1986,81,82.3,-1.3,65,60.8,4.2,73,71.6,1.4, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,8,7,1,23
8/21/1986,72,82.2,-10.2,61,60.6,0.4,66.5,71.4,-4.9, M, 0.32, 0.12, 0.20, 0.0, 0.0, 0.0, 0,0,0,0,2,7,-5,17
8/22/1986,81,82,-1,57,60.4,-3.4,69,71.2,-2.2, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0,0,0,0,4,7,-3,19
8/23/1986,79,81.8,-2.8,51,60.2,-9.2,65,71,-6, M, 0.03, 0.12, -0.09, 0.0, 0.0, 0.0, 0,0,0,0,0,6,-6,15
8/24/1986,71,81.6,-10.6,58,60,-2,64.5,70.8,-6.3, M, 0.24, 0.11, 0.13, 0.0, 0.0, 0.0, 0,0,0,0,0,6,-6,15
8/25/1986,75,81.4,-6.4,55,59.8,-4.8,65,70.6,-5.6, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0,0,0,0,0,6,-6,15
8/26/1986,81,81.2,-0.2,50,59.6,-9.6,65.5,70.4,-4.9, M, 0.00, 0.10, -0.10, 0.0, 0.0, 0.0, 0,0,1,-1,1,6,-5,16
8/27/1986,84,81,3,63,59.4,3.6,73.5,70.2,3.3, M, 0.16, 0.11, 0.05, 0.0, 0.0, 0.0, 0,0,1,-1,9,6,3,24
